original_feature,repeat,baseline_rmse,permuted_rmse,rmse_delta
water,13,29.127843361357257,29.44493479041709,0.31709142905983256
water,14,29.127843361357257,29.554447573338447,0.42660421198118925
water,15,29.127843361357257,29.641896598141194,0.514053236783937
water,16,29.127843361357257,29.557387054807577,0.42954369345032006
water,17,29.127843361357257,29.62966979967465,0.5018264383173943
water,18,29.127843361357257,29.68345694166515,0.5556135803078917
water,19,29.127843361357257,29.67158597176388,0.5437426104066212
water,20,29.127843361357257,29.582585063467906,0.454741702110649
water,21,29.127843361357257,29.447601067617853,0.31975770626059585
water,22,29.127843361357257,29.50806130054054,0.3802179391832823
water,23,29.127843361357257,29.650142957876053,0.5222995965187955
water,24,29.127843361357257,29.545133565224347,0.4172902038670898
water,25,29.127843361357257,29.4514603203232,0.32361695896594256
water,26,29.127843361357257,29.562403904295603,0.4345605429383461
water,27,29.127843361357257,29.705760625685333,0.5779172643280752
water,28,29.127843361357257,29.66458762764483,0.5367442662875739
water,29,29.127843361357257,29.470070462885317,0.34222710152806
sp_type,0,29.127843361357257,29.652486189385456,0.524642828028199
sp_type,1,29.127843361357257,29.60044358970315,0.4726002283458932
sp_type,2,29.127843361357257,29.649465003191285,0.5216216418340274
sp_type,3,29.127843361357257,29.58121150298557,0.45336814162831374
sp_type,4,29.127843361357257,29.42033794316087,0.2924945818036129
sp_type,5,29.127843361357257,29.387977180281776,0.26013381892451903
sp_type,6,29.127843361357257,29.47932795025044,0.35148458889318235
sp_type,7,29.127843361357257,29.54603079121017,0.4181874298529138
sp_type,8,29.127843361357257,29.680205736739666,0.5523623753824083
sp_type,9,29.127843361357257,29.639784869430468,0.5119415080732104
sp_type,10,29.127843361357257,29.61684137642301,0.4889980150657536
sp_type,11,29.127843361357257,29.387207880571957,0.2593645192146994
sp_type,12,29.127843361357257,29.60197321259079,0.47412985123353124
sp_type,13,29.127843361357257,29.44177426436292,0.3139309030056623
sp_type,14,29.127843361357257,29.711335712838984,0.583492351481727
sp_type,15,29.127843361357257,29.633715588616475,0.5058722272592178
sp_type,16,29.127843361357257,29.618554109679284,0.49071074832202655
sp_type,17,29.127843361357257,29.51641456126676,0.38857119990950295
sp_type,18,29.127843361357257,29.66498924906237,0.5371458877051118
sp_type,19,29.127843361357257,29.686438015462382,0.558594654105125
sp_type,20,29.127843361357257,29.644651604051028,0.5168082426937701
sp_type,21,29.127843361357257,29.618916001845314,0.4910726404880563
sp_type,22,29.127843361357257,29.517396279708628,0.3895529183513702
sp_type,23,29.127843361357257,29.686734342277347,0.5588909809200899
sp_type,24,29.127843361357257,29.57566378391347,0.44782042255621235
sp_type,25,29.127843361357257,29.546459159558637,0.4186157982013796
sp_type,26,29.127843361357257,29.60016551902009,0.47232215766283403
sp_type,27,29.127843361357257,29.6301915725301,0.5023482111728441
sp_type,28,29.127843361357257,29.576414926965885,0.44857156560862776
sp_type,29,29.127843361357257,29.54721109921194,0.4193677378546816
sp_amount,0,29.127843361357257,28.666977453892752,-0.4608659074645054
sp_amount,1,29.127843361357257,28.58452158539979,-0.543321775957466
sp_amount,2,29.127843361357257,28.58705252200516,-0.5407908393520984
sp_amount,3,29.127843361357257,28.545275674770195,-0.5825676865870619
sp_amount,4,29.127843361357257,28.73735119029918,-0.390492171058078
sp_amount,5,29.127843361357257,28.679339355404437,-0.44850400595282025
sp_amount,6,29.127843361357257,28.64246227223778,-0.4853810891194783
sp_amount,7,29.127843361357257,28.660817315338658,-0.4670260460185993
sp_amount,8,29.127843361357257,28.867319740051933,-0.2605236213053246
sp_amount,9,29.127843361357257,28.741841701831206,-0.3860016595260518
sp_amount,10,29.127843361357257,28.56913496585713,-0.5587083955001262
sp_amount,11,29.127843361357257,28.712696159963397,-0.41514720139386085
sp_amount,12,29.127843361357257,28.651508352132705,-0.4763350092245524
sp_amount,13,29.127843361357257,28.573772358767226,-0.5540710025900317
sp_amount,14,29.127843361357257,28.621114829246704,-0.5067285321105537
sp_amount,15,29.127843361357257,28.638644418771783,-0.4891989425854746
sp_amount,16,29.127843361357257,28.793289436147106,-0.3345539252101517
sp_amount,17,29.127843361357257,28.65285126788373,-0.4749920934735279
sp_amount,18,29.127843361357257,28.615648975642824,-0.5121943857144338
sp_amount,19,29.127843361357257,28.533269713558493,-0.5945736477987644
sp_amount,20,29.127843361357257,28.569858169464187,-0.5579851918930707
sp_amount,21,29.127843361357257,28.73531990299543,-0.3925234583618291
sp_amount,22,29.127843361357257,28.749028958856528,-0.37881440250072984
sp_amount,23,29.127843361357257,28.70042624312313,-0.4274171182341284
sp_amount,24,29.127843361357257,28.84942414025689,-0.27841922110036776
sp_amount,25,29.127843361357257,28.546474001264507,-0.5813693600927508
sp_amount,26,29.127843361357257,28.855390644107384,-0.2724527172498732
sp_amount,27,29.127843361357257,28.592780480172177,-0.5350628811850804
sp_amount,28,29.127843361357257,28.689845424627233,-0.4379979367300244
sp_amount,29,29.127843361357257,28.74961197733967,-0.3782313840175888
curing_method,0,29.127843361357257,29.359175609351617,0.23133224799435936
curing_method,1,29.127843361357257,29.34143668534989,0.2135933239926331
curing_method,2,29.127843361357257,29.321189234175847,0.19334587281858973
curing_method,3,29.127843361357257,29.228083762122377,0.10024040076512009
curing_method,4,29.127843361357257,29.253449592136267,0.12560623077900956
curing_method,5,29.127843361357257,29.40477867772231,0.2769353163650514
curing_method,6,29.127843361357257,29.193150653735817,0.06530729237855937
curing_method,7,29.127843361357257,29.441672511375113,0.31382915001785605
curing_method,8,29.127843361357257,29.233242972425497,0.1053996110682398
curing_method,9,29.127843361357257,29.49396231845522,0.3661189570979637
curing_method,10,29.127843361357257,29.262841068844818,0.13499770748756035
curing_method,11,29.127843361357257,29.537408147113535,0.4095647857562774
curing_method,12,29.127843361357257,29.266772971660902,0.13892961030364503
curing_method,13,29.127843361357257,29.236421320550452,0.10857795919319457
curing_method,14,29.127843361357257,29.17504120520434,0.047197843847083476
curing_method,15,29.127843361357257,29.1460312508236,0.01818788946634342
curing_method,16,29.127843361357257,29.424411532933707,0.29656817157644966
curing_method,17,29.127843361357257,29.24656355136323,0.11872019000597334
curing_method,18,29.127843361357257,29.16861705792971,0.040773696572451
curing_method,19,29.127843361357257,29.24988925972783,0.12204589837057256
curing_method,20,29.127843361357257,29.39871923023348,0.27087586887622095
curing_method,21,29.127843361357257,29.52478533773023,0.3969419763729718
curing_method,22,29.127843361357257,29.33296033153048,0.20511697017322206
curing_method,23,29.127843361357257,29.385939255078785,0.25809589372152786
curing_method,24,29.127843361357257,29.35024414654422,0.22240078518696293
curing_method,25,29.127843361357257,29.551086775885636,0.423243414528379
curing_method,26,29.127843361357257,29.38207557954836,0.25423221819110253
curing_method,27,29.127843361357257,29.27252390894221,0.14468054758495086
curing_method,28,29.127843361357257,29.180165144636366,0.0523217832791083
curing_method,29,29.127843361357257,29.418395875384746,0.29055251402748894
curing_temp,0,29.127843361357257,36.465196185741256,7.3373528243839985
curing_temp,1,29.127843361357257,36.12734823639992,6.9995048750426605
curing_temp,2,29.127843361357257,36.88792746901511,7.760084107657853
curing_temp,3,29.127843361357257,37.51332619514631,8.385482833789055
curing_temp,4,29.127843361357257,34.95603268719678,5.828189325839524
curing_temp,5,29.127843361357257,36.43689932445645,7.3090559630991905
curing_temp,6,29.127843361357257,37.80737697344057,8.679533612083311
curing_temp,7,29.127843361357257,36.79171130568577,7.663867944328516
curing_temp,8,29.127843361357257,35.36087186403215,6.233028502674891
curing_temp,9,29.127843361357257,37.711162419252446,8.583319057895189
curing_temp,10,29.127843361357257,36.91947817695036,7.791634815593106
curing_temp,11,29.127843361357257,36.55553343584515,7.4276900744878915
curing_temp,12,29.127843361357257,35.75871866643213,6.630875305074873
curing_temp,13,29.127843361357257,36.017978491971455,6.890135130614198
curing_temp,14,29.127843361357257,36.89644315788975,7.7685997965324916
curing_temp,15,29.127843361357257,35.911651875228905,6.783808513871648
curing_temp,16,29.127843361357257,36.53202201056965,7.40417864921239
curing_temp,17,29.127843361357257,35.24840397876546,6.120560617408202
curing_temp,18,29.127843361357257,36.285180959502526,7.1573375981452685
curing_temp,19,29.127843361357257,35.93210575428135,6.804262392924095
curing_temp,20,29.127843361357257,37.34802082245121,8.220177461093954
curing_temp,21,29.127843361357257,35.999370963974854,6.871527602617597
curing_temp,22,29.127843361357257,36.357927049519944,7.230083688162686
curing_temp,23,29.127843361357257,37.33086366714967,8.203020305792414
curing_temp,24,29.127843361357257,36.824264938804596,7.696421577447339
curing_temp,25,29.127843361357257,36.814532013902195,7.686688652544937
curing_temp,26,29.127843361357257,35.92646291653035,6.79861955517309
curing_temp,27,29.127843361357257,37.01749341752644,7.889650056169181
curing_temp,28,29.127843361357257,37.528931892310595,8.401088530953338
curing_temp,29,29.127843361357257,36.03189205887532,6.904048697518064
