Mix Constitutents | Binder | Cement Amount (kg/m³),Mix Constitutents | Binder | Cement type,Mix Constitutents | Binder | Cement Grade (Mpa),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Silica Fume (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Flayash Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Fly Ash Type,Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Limestone Powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Quartzpowder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Glass powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Rice husk ash (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Metakaolin (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | GGBFS (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Slag Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Type of Slag,Mix Constitutents | Nano Particles | Nano-CaCO3 (kg/m3),Mix Constitutents | Nano Particles | Nano-Al2O3 (kg/m3),Mix Constitutents | Nano Particles | Nano-TiO2 (kg/m3),Mix Constitutents | Nano Particles | Nano Silica (kg/m3),Mix Constitutents | Sustainable Filler | Filler (kg/m³),Mix Constitutents | Sustainable Filler | Type of Filler,Mix Constitutents | Sand | Amount (kg/m³),Mix Constitutents | Sand | Sand Type,Mix Constitutents | Sand | Max Size (mm),Mix Constitutents | Fiber | Type of Fiber,Mix Constitutents | Fiber | Amount / Quantity of Fiber,Mix Constitutents | Fiber | Length (mm),Mix Constitutents | Fiber | Diameter (mm),Mix Constitutents | Fiber | Tensile Strength (MPa),"Mix Constitutents | Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Synergetic Fiber | Type of Fiber,Mix Constitutents | Synergetic Fiber | Amount / Quantity of Fiber,Mix Constitutents | Synergetic Fiber | Length (mm),Mix Constitutents | Synergetic Fiber | Diameter (mm),Mix Constitutents | Synergetic Fiber | Tensile Strength (MPa),"Mix Constitutents | Synergetic Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Water | Amount (kg/m³),Mix Constitutents | Superplasticizer | Type of Superplasticizer,Mix Constitutents | Superplasticizer | Amount (kg/m³),Curing Regime | Curing,Curing Regime | Temperature (o C),Curing Regime | Humidity (%),Curing Regime | Pressure (MPa),Mechanical Properties | Compressive Strength (Mpa) | 28-Day
800.0,P.I 42.5 Portland cement,42.5,267.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1067.0,Natural River sand,2.36,Hooked End Steel Fiber,78.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,175.0,polycarboxylate-based superplasticizer,21.3,Standard Curing,20.0,,,142.0
792.0,P.I 42.5 Portland cement,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River sand,2.36,Hooked End Steel Fiber,156.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,173.0,polycarboxylate-based superplasticizer,21.1,Standard Curing,20.0,,,160.0
784.0,P.I 42.5 Portland cement,42.5,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1045.0,Natural River sand,2.36,Hooked End Steel Fiber,234.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,171.0,polycarboxylate-based superplasticizer,20.9,Standard Curing,20.0,,,167.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,46.397,Standard Curing,20.0,95.0,,115.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1001.0,Natural River sand,2.36,Straight Steel Fibers,78.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,70.135,Standard Curing,20.0,95.0,,125.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,92.794,Standard Curing,20.0,95.0,,140.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,845.0,Natural River sand,2.36,Straight Steel Fibers,234.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,104.663,Standard Curing,20.0,95.0,,155.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,46.397,Standard Curing,20.0,95.0,,115.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1001.0,Natural River sand,2.36,Corrugated Steel Fiber,78.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,70.135,Standard Curing,20.0,95.0,,130.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Corrugated Steel Fiber,156.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,92.794,Standard Curing,20.0,95.0,,150.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,845.0,Natural River sand,2.36,Corrugated Steel Fiber,234.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,104.663,Standard Curing,20.0,95.0,,160.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,46.397,Standard Curing,20.0,95.0,,115.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1001.0,Natural River sand,2.36,Hooked End Steel Fiber,78.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,70.135,Standard Curing,20.0,95.0,,138.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Hooked End Steel Fiber,156.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,92.794,Standard Curing,20.0,95.0,,155.0
863.0,ordinary portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,845.0,Natural River sand,2.36,Hooked End Steel Fiber,234.0,13.0,0.2,2800.0,,not_applicable,0.0,,,,,194.22,polycarboxylate-based superplasticizer,104.663,Standard Curing,20.0,95.0,,162.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,793.7,Quartz Sand,2.5,not_applicable,0.0,,,,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,137.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,787.1,Quartz Sand,2.5,Straight Steel Fibers,17.9,6.0,0.16,2250.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,148.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.5,Quartz Sand,2.5,Straight Steel Fibers,35.9,6.0,0.16,2250.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,150.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,773.8,Quartz Sand,2.5,Straight Steel Fibers,53.8,6.0,0.16,2250.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,153.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,767.2,Quartz Sand,2.5,Straight Steel Fibers,71.7,6.0,0.16,2250.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,156.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,754.0,Quartz Sand,2.5,Straight Steel Fibers,107.6,6.0,0.16,2250.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,160.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,740.7,Quartz Sand,2.5,Straight Steel Fibers,143.4,6.0,0.16,2250.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,163.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,786.4,Quartz Sand,2.5,Hooked End Steel Fiber,19.6,30.0,0.55,1345.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,145.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,779.2,Quartz Sand,2.5,Hooked End Steel Fiber,39.3,30.0,0.55,1345.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,148.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,771.9,Quartz Sand,2.5,Hooked End Steel Fiber,58.9,30.0,0.55,1345.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,152.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,764.7,Quartz Sand,2.5,Hooked End Steel Fiber,78.5,30.0,0.55,1345.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,155.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,720.7,Quartz Sand,2.5,Hooked End Steel Fiber,117.8,30.0,0.55,1345.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,57.0,Standard Curing,22.0,,,157.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,706.2,Quartz Sand,2.5,Hooked End Steel Fiber,157.0,30.0,0.55,1345.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,57.0,Standard Curing,22.0,,,160.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,791.3,Quartz Sand,2.5,Micro glass Fiber,6.5,13.0,0.018,2000.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,140.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,788.9,Quartz Sand,2.5,Micro glass Fiber,13.0,13.0,0.018,2000.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,45.0,Standard Curing,22.0,,,144.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,793.9,Quartz Sand,2.5,Micro glass Fiber,19.5,13.0,0.018,2000.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,42.0,Standard Curing,22.0,,,149.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,798.8,Quartz Sand,2.5,Micro glass Fiber,26.0,13.0,0.018,2000.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,39.0,Standard Curing,22.0,,,150.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,698.3,Quartz Sand,2.5,Micro glass Fiber,39.0,13.0,0.018,2000.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,78.0,Standard Curing,22.0,,,154.0
960.0,Portland cement type I 52.5R,52.5,240.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,649.3,Quartz Sand,2.5,Micro glass Fiber,52.0,13.0,0.018,2000.0,,not_applicable,0.0,,,,,234.0,polycarboxylate-based SP,96.0,Standard Curing,22.0,,,150.0
625.1,portland cement,,104.2,312.6,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.9,Natural River sand,,Straight Steel Fibers,196.3,13.0,0.22,2850.0,,not_applicable,0.0,,,,,166.7,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,160.0
625.1,portland cement,,104.2,312.6,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.9,Natural River sand,,Straight Steel Fibers,157.0,13.0,0.22,2850.0,,Hooked end steel fiber,39.3,13.0,0.22,2850.0,,166.7,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,170.0
625.1,portland cement,,104.2,312.6,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.9,Natural River sand,,Straight Steel Fibers,147.2,13.0,0.22,2850.0,,Hooked end steel fiber,49.1,13.0,0.22,2850.0,,166.7,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,210.0
625.1,portland cement,,104.2,312.6,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.9,Natural River sand,,Straight Steel Fibers,137.4,13.0,0.22,2850.0,,Hooked end steel fiber,65.4,13.0,0.22,2850.0,,166.7,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,225.0
625.1,portland cement,,104.2,312.6,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.9,Natural River sand,,Straight Steel Fibers,98.1,13.0,0.22,2850.0,,Hooked end steel fiber,98.1,13.0,0.22,2850.0,,166.7,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,220.0
625.1,portland cement,,104.2,312.6,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.9,Natural River sand,,Hooked end steel fiber,196.3,13.0,0.22,2850.0,,not_applicable,0.0,,,,,166.7,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,198.0
622.0,portland cement,,104.0,311.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1036.0,Natural River sand,,Straight Steel Fibers,130.9,13.0,0.22,2850.0,,Hooked end steel fiber,65.4,13.0,0.22,2850.0,,176.1,Polycarboxylate superplasticizer powder,17.0,Steam curing,85.0,,,196.0
617.0,portland cement,,103.0,309.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1029.0,Natural River sand,,Hooked end steel fiber,196.3,13.0,0.22,2850.0,,cellulose fiber,0.7,2.1,0.0179487179487179,900.0,,174.9,Polycarboxylate superplasticizer powder,16.4,Steam curing,85.0,,,197.0
616.0,portland cement,,102.0,308.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1027.0,Natural River sand,,Hooked end steel fiber,196.3,13.0,0.22,2850.0,,cellulose fiber,0.9,2.1,0.0179487179487179,900.0,,174.6,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,198.0
615.0,portland cement,,102.0,307.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1025.0,Natural River sand,,Hooked end steel fiber,196.3,13.0,0.22,2850.0,,cellulose fiber,1.1,2.1,0.0179487179487179,900.0,,174.2,Polycarboxylate superplasticizer powder,16.8,Steam curing,85.0,,,197.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Standard Curing,22.0,95.0,,152.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Standard Curing,22.0,95.0,,158.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Standard Curing,22.0,95.0,,164.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Standard Curing,22.0,95.0,,154.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Standard Curing,22.0,95.0,,159.5
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Standard Curing,22.0,95.0,,165.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,40.0,Standard Curing,22.0,95.0,,156.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,40.0,Standard Curing,22.0,95.0,,161.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,40.0,Standard Curing,22.0,95.0,,169.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Steam-Cured samples,65.0,,,155.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Steam-Cured samples,65.0,,,162.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Steam-Cured samples,65.0,,,169.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Steam-Cured samples,65.0,,,156.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Steam-Cured samples,65.0,,,163.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Steam-Cured samples,65.0,,,171.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,40.0,Steam-Cured samples,65.0,,,158.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,40.0,Steam-Cured samples,65.0,,,165.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,40.0,Steam-Cured samples,65.0,,,172.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Hot Water Curing,80.0,,,154.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,13.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Hot Water Curing,80.0,,,162.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,16.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,35.0,Hot Water Curing,80.0,,,167.0
640.0,CEM I-type 42.5 R,42.5,214.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1170.0,Quartz Sand,,Hooked End Steel Fiber,145.0,8.0,0.2,2500.0,,not_applicable,0.0,,,,,135.0,HE 200 hyperplasticizer,37.5,Hot Water Curing,80.0,,,155.0
