cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d
890.0,OPC_I,,178.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,939.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,214.0,PCE_SP,50.0,Water Curing,,98.1
890.0,OPC_I,,178.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,939.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,214.0,PCE_SP,50.0,Hot Water Curing,90.0,115.9
890.0,OPC_I,,178.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,939.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,214.0,PCE_SP,50.0,Heat Curing,90.0,115.7
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1059.0,Locally Available Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,59.0,Standard Curing,,95.0
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1059.0,Locally Available Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,59.0,Water Curing,,89.5
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1059.0,Locally Available Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,59.0,Hot Water Curing,90.0,127.8
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1059.0,Locally Available Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,59.0,Heat Curing,90.0,100.5
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1016.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,180.0,PCE_SP,59.0,Standard Curing,,103.2
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1016.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,180.0,PCE_SP,59.0,Water Curing,,88.6
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1016.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,180.0,PCE_SP,59.0,Hot Water Curing,90.0,131.9
890.0,OPC_I,,169.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1016.0,Locally Available Sand,0.6,Straight Steel Fiber,119.0,13.0,0.2,not_applicable,0.0,180.0,PCE_SP,59.0,Heat Curing,90.0,137.7
833.33,Unknown,,208.33,0.0,not_applicable,0.0,0.0,208.33,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1150.0,Locally Available Sand,0.8,not_applicable,0.0,,,not_applicable,0.0,183.333333333333,unknown_type,4.5,Standard Curing,20.0,194.0
956.18,Unknown,,239.04,0.0,not_applicable,0.0,0.0,239.04,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,965.74,Locally Available Sand,0.8,not_applicable,0.0,,,not_applicable,0.0,186.454183266932,unknown_type,10.3266932270916,Standard Curing,20.0,207.0
948.62,Unknown,,237.15,0.0,not_applicable,0.0,0.0,237.15,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.08,Locally Available Sand,0.8,not_applicable,0.0,,,not_applicable,0.0,180.237154150198,unknown_type,10.2450592885375,Standard Curing,20.0,230.0
941.18,Unknown,,235.29,0.0,not_applicable,0.0,0.0,235.29,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,988.24,Locally Available Sand,0.8,not_applicable,0.0,,,not_applicable,0.0,169.411764705882,unknown_type,10.7294117647059,Standard Curing,20.0,232.0
851.06,Unknown,,212.77,0.0,not_applicable,0.0,0.0,212.77,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1123.4,Locally Available Sand,0.8,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,180.425531914894,unknown_type,4.59574468085106,Standard Curing,20.0,213.0
991.74,Unknown,,247.93,0.0,not_applicable,0.0,0.0,247.93,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,912.4,Locally Available Sand,0.8,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.347107438017,unknown_type,10.7107438016529,Standard Curing,20.0,219.0
975.61,Unknown,,243.9,0.0,not_applicable,0.0,0.0,243.9,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,936.59,Locally Available Sand,0.8,Straight Steel Fiber,234.0,13.0,0.2,not_applicable,0.0,190.243902439024,unknown_type,10.5365853658537,Standard Curing,20.0,261.0
991.74,Unknown,,247.93,0.0,not_applicable,0.0,0.0,247.93,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,912.4,Locally Available Sand,0.8,Straight Steel Fiber,273.0,13.0,0.2,not_applicable,0.0,198.347107438017,unknown_type,10.7107438016529,Standard Curing,20.0,291.0
1061.95,Unknown,,265.49,0.0,not_applicable,0.0,0.0,265.49,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,807.08,Locally Available Sand,0.8,Twisted Steel Fiber,390.0,8.0,0.3,not_applicable,0.0,219.823008849558,unknown_type,11.4690265486726,Standard Curing,20.0,270.0
1212.4,OPC_I,,60.6,242.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,545.3,Natural River Sand,0.15,PE Fiber,14.5,12.0,0.015,not_applicable,0.0,257.5,PCE_SP,22.73,Standard Curing,,118.0
1206.2,OPC_I,,60.3,241.2,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,542.8,Natural River Sand,0.15,PE Fiber,19.4,12.0,0.015,not_applicable,0.0,256.3,PCE_SP,22.62,Standard Curing,,128.0
1213.7,OPC_I,,0.0,303.4,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,545.3,Natural River Sand,0.15,PE Fiber,14.5,12.0,0.015,not_applicable,0.0,257.5,PCE_SP,22.76,Standard Curing,,135.0
1207.6,OPC_I,,0.0,301.9,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,542.5,Natural River Sand,0.15,PE Fiber,19.4,12.0,0.015,not_applicable,0.0,256.2,PCE_SP,22.64,Standard Curing,,130.0
712.0,OPC_42.5,42.5,219.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,164.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1094.9,Natural River Sand,2.36,Straight Steel Fiber,78.5,13.0,0.2,Hooked Steel Fiber,78.5,153.0,PCE_SP,5.5,Steam Curing,80.0,157.0
699.0,OPC_42.5,42.5,215.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,161.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1074.8,Natural River Sand,2.36,Straight Steel Fiber,78.5,13.0,0.2,Hooked Steel Fiber,78.5,193.0,PCE_SP,5.4,Steam Curing,80.0,145.0
705.0,OPC_42.5,42.5,217.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,163.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1084.7,Natural River Sand,2.36,Straight Steel Fiber,78.5,13.0,0.2,Hooked Steel Fiber,78.5,174.0,PCE_SP,5.4,Steam Curing,80.0,170.0
705.0,OPC_42.5,42.5,217.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,163.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1084.7,Natural River Sand,2.36,Hooked Steel Fiber,157.0,26.0,0.3,not_applicable,0.0,174.0,PCE_SP,5.4,Steam Curing,80.0,172.0
705.0,OPC_42.5,42.5,217.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,163.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1084.7,Natural River Sand,2.36,Straight Steel Fiber,157.0,13.0,0.2,not_applicable,0.0,174.0,PCE_SP,5.4,Steam Curing,80.0,163.0
865.0,OPC_42.5,42.5,266.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,200.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,798.8,Natural River Sand,2.36,Straight Steel Fiber,157.0,13.0,0.2,not_applicable,0.0,213.0,PCE_SP,6.7,Steam Curing,80.0,160.0
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Arkansas Quarry Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,126.5,Steam Curing,90.0,81.2
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Arkansas Quarry Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,151.7,Steam Curing,90.0,80.0
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,151.7,Steam Curing,90.0,130.8
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,113.7,Steam Curing,90.0,158.0
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Arkansas River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,113.7,Steam Curing,90.0,109.7
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Locally Available Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,113.7,Steam Curing,90.0,113.6
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Locally Available Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,126.4,Steam Curing,90.0,103.1
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,76.0,Steam Curing,90.0,143.2
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0,138.2
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0,143.3
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,34.1,Steam Curing,90.0,141.4
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0,144.8
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0,147.7
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0,162.2
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,234.9,PCE_SP,76.0,Steam Curing,90.0,128.8
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,208.8,PCE_SP,88.5,Steam Curing,90.0,141.8
1139.2,OPC_I,,284.8,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,925.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,227.84,PCE_SP,124.0,Steam Curing,90.0,128.6
1139.2,OPC_I,,284.8,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,925.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,284.8,PCE_SP,48.2,Steam Curing,90.0,141.4
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,246.88,PCE_SP,134.1,Steam Curing,90.0,132.2
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0,141.8
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0,142.7
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0,150.1
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0,152.6
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0,131.0
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0,135.2
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0,134.5
1234.4,OPC_I,,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0,151.0
1044.0,OPC_I,,261.0,1152.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,48.1,Steam Curing,90.0,132.0
1139.2,OPC_I,,284.8,880.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,,,not_applicable,0.0,284.8,PCE_SP,51.2,Steam Curing,90.0,139.6
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,,,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0,142.3
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0,153.6
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0,151.5
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0,169.3
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0,136.1
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0,131.4
783.0,OPC_I,,261.0,261.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0,107.0
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0,132.0
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,63.2,Steam Curing,90.0,126.9
1044.0,OPC_I,,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,69.5,Steam Curing,90.0,128.9
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,,,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0,145.1
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0,146.9
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0,151.0
1234.4,OPC_I,,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0,155.1
1099.04,OPC_I,,63.97,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1640.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,143.0
1099.04,OPC_I,,63.97,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1640.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,144.3
750.14,OPC_I,,63.97,348.9,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1852.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,129.7
633.84,OPC_I,,63.97,465.2,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1923.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,130.2
517.54,OPC_I,,63.97,581.5,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1994.0,Natural River Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,82.0
750.14,OPC_I,,63.97,348.9,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1852.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,132.7
633.84,OPC_I,,63.97,465.2,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,133.4
517.54,OPC_I,,63.97,581.5,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1994.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0,86.3
300.0,OPC_52.5,52.5,100.0,0.0,not_applicable,500.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,165.0,PCE_HRWRA,38.0,Standard Curing,20.0,89.4
400.0,OPC_52.5,52.5,100.0,0.0,not_applicable,400.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,141.0,PCE_HRWRA,38.0,Standard Curing,20.0,127.45
500.0,OPC_52.5,52.5,100.0,0.0,not_applicable,300.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,140.0,PCE_HRWRA,38.0,Standard Curing,20.0,124.85
600.0,OPC_52.5,52.5,100.0,0.0,not_applicable,200.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,140.0,PCE_HRWRA,38.0,Standard Curing,20.0,114.55
700.0,OPC_52.5,52.5,100.0,0.0,not_applicable,100.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,135.0,PCE_HRWRA,38.0,Standard Curing,20.0,120.2
