,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber1_tensile_strength,fiber1_youngs_modulus,fiber2_type,fiber2_amount,fiber2_length,fiber2_diameter,fiber2_tensile_strength,fiber2_youngs_modulus,water,sp_type,sp_amount,curing_method,curing_temp,curing_humidity,curing_pressure,cs_28d,reference
1756,300.0,OPC_52.5,52.5,100.0,0.0,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1060.0,Natural River Sand,1.25,,,,,,,,,,,,,165.0,PCE_HRWRA,38.0,Standard Curing,20.0,,,89.4,Ref-140-Research
1757,400.0,OPC_52.5,52.5,100.0,0.0,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1060.0,Natural River Sand,1.25,,,,,,,,,,,,,141.0,PCE_HRWRA,38.0,Standard Curing,20.0,,,127.45,Ref-140-Research
1758,500.0,OPC_52.5,52.5,100.0,0.0,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1060.0,Natural River Sand,1.25,,,,,,,,,,,,,140.0,PCE_HRWRA,38.0,Standard Curing,20.0,,,124.85,Ref-140-Research
1759,600.0,OPC_52.5,52.5,100.0,0.0,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1060.0,Natural River Sand,1.25,,,,,,,,,,,,,140.0,PCE_HRWRA,38.0,Standard Curing,20.0,,,114.55,Ref-140-Research
1760,700.0,OPC_52.5,52.5,100.0,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1060.0,Natural River Sand,1.25,,,,,,,,,,,,,135.0,PCE_HRWRA,38.0,Standard Curing,20.0,,,120.2,Ref-140-Research
1761,800.0,OPC_52.5,52.5,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1060.0,Natural River Sand,1.25,,,,,,,,,,,,,140.0,PCE_HRWRA,38.0,Standard Curing,20.0,,,115.45,Ref-140-Research
1762,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,125.6,Ref-141-Research
1763,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,128.7,Ref-141-Research
1764,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,130.3,Ref-141-Research
1765,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,129.4,Ref-141-Research
1766,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.46,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,130.6,Ref-141-Research
1767,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,121.4,Ref-141-Research
1768,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,124.6,Ref-141-Research
1769,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,126.5,Ref-141-Research
1770,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,126.0,Ref-141-Research
1771,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.46,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,125.7,Ref-141-Research
1772,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,125.6,Ref-141-Research
1773,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,130.3,Ref-141-Research
1774,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,134.7,Ref-141-Research
1775,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,138.2,Ref-141-Research
1776,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.92,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,136.4,Ref-141-Research
1777,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,120.8,Ref-141-Research
1778,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,122.4,Ref-141-Research
1779,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,130.5,Ref-141-Research
1780,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,133.1,Ref-141-Research
1781,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.92,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Standard Curing,20.0,95.0,,130.3,Ref-141-Research
1782,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,,,140.3,Ref-141-Research
1783,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,146.6,Ref-141-Research
1784,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,144.7,Ref-141-Research
1785,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,145.1,Ref-141-Research
1786,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.46,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,142.2,Ref-141-Research
1787,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,134.3,Ref-141-Research
1788,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,141.5,Ref-141-Research
1789,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,142.7,Ref-141-Research
1790,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,140.6,Ref-141-Research
1791,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.46,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,133.4,Ref-141-Research
1792,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,140.3,Ref-141-Research
1793,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,153.8,Ref-141-Research
1794,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,156.6,Ref-141-Research
1795,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,163.7,Ref-141-Research
1796,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.92,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,95.0,,161.2,Ref-141-Research
1797,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,133.9,Ref-141-Research
1798,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,141.7,Ref-141-Research
1799,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,144.2,Ref-141-Research
1800,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,150.8,Ref-141-Research
1801,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.92,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,188.31,PCE_SP,16.62,Heat Curing,90.0,95.0,,149.2,Ref-141-Research
1802,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,131.0,Ref-141-Research
1803,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,132.9,Ref-141-Research
1804,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,4.62,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,135.6,Ref-141-Research
1805,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,131.0,Ref-141-Research
1806,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,134.7,Ref-141-Research
1807,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,140.2,Ref-141-Research
1808,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.23,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,129.2,Ref-141-Research
1809,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.46,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,132.9,Ref-141-Research
1810,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,13.85,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,134.7,Ref-141-Research
1811,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,138.2,Ref-141-Research
1812,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,199.38,PCE_SP,16.62,Standard Curing,20.0,95.0,,127.4,Ref-141-Research
1813,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,221.54,PCE_SP,16.62,Standard Curing,20.0,95.0,,122.5,Ref-141-Research
1814,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,243.69,PCE_SP,16.62,Standard Curing,20.0,95.0,,115.3,Ref-141-Research
1815,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,125.6,Ref-141-Research
1816,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,199.38,PCE_SP,16.62,Standard Curing,20.0,95.0,,116.7,Ref-141-Research
1817,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,221.54,PCE_SP,16.62,Standard Curing,20.0,95.0,,113.4,Ref-141-Research
1818,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,243.69,PCE_SP,16.62,Standard Curing,20.0,95.0,,109.5,Ref-141-Research
1819,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Standard Curing,20.0,95.0,,130.3,Ref-141-Research
1820,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,199.38,PCE_SP,16.62,Standard Curing,20.0,95.0,,120.7,Ref-141-Research
1821,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,221.54,PCE_SP,16.62,Standard Curing,20.0,95.0,,116.6,Ref-141-Research
1822,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,243.69,PCE_SP,16.62,Standard Curing,20.0,95.0,,111.2,Ref-141-Research
1823,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,,,163.3,Ref-141-Research
1824,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,199.38,PCE_SP,16.62,Heat Curing,90.0,,,140.9,Ref-141-Research
1825,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,221.54,PCE_SP,16.62,Heat Curing,90.0,,,131.8,Ref-141-Research
1826,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,243.69,PCE_SP,16.62,Heat Curing,90.0,,,112.2,Ref-141-Research
1827,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,,,140.3,Ref-141-Research
1828,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,199.38,PCE_SP,16.62,Heat Curing,90.0,,,125.2,Ref-141-Research
1829,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,221.54,PCE_SP,16.62,Heat Curing,90.0,,,117.5,Ref-141-Research
1830,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.23,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,243.69,PCE_SP,16.62,Heat Curing,90.0,,,105.4,Ref-141-Research
1831,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,177.23,PCE_SP,16.62,Heat Curing,90.0,,,146.7,Ref-141-Research
1832,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,199.38,PCE_SP,16.62,Heat Curing,90.0,,,130.3,Ref-141-Research
1833,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,221.54,PCE_SP,16.62,Heat Curing,90.0,,,124.4,Ref-141-Research
1834,923.08,OPC_52.5,52.5,184.62,92.31,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.69,0.0,0.0,0.0,184.62,Silica Flour,1015.38,Silica Sand,2.0,,,,,,,,,,,,,243.69,PCE_SP,16.62,Heat Curing,90.0,,,107.5,Ref-141-Research
1835,863.0,OPC_42.5,42.5,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,2800.0,203.0,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,138.0,Ref-142-Research
1836,647.0,OPC_42.5,42.5,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,2800.0,203.0,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,160.0,Ref-142-Research
1837,647.0,OPC_42.5,42.5,216.0,216.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,2800.0,203.0,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,159.0,Ref-142-Research
1838,432.0,OPC_42.5,42.5,216.0,216.0,,0.0,0.0,0.0,0.0,0.0,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,2800.0,203.0,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,157.0,Ref-142-Research
1839,829.0,OPC_42.5,42.5,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.5,0.0,0.0,0.0,0.0,,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,2800.0,203.0,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,158.5,Ref-142-Research
1840,852.0,OPC_42.5,42.5,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.8,0.0,,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,2800.0,203.0,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,158.0,Ref-142-Research
1841,863.0,OPC_42.5,42.5,216.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,923.0,Natural River Sand,2.36,,,,,,,,,,,,,177.0,PCE_SP,16.19,Standard Curing,20.0,95.0,,105.0,Ref-142-Research
